,Name,dates_decimal,dates_datetime_rtz,dates_datetime,changes,errors
104,North-We_m,2019.2082191780821,2019-03-18,2019-03-18 00:00:00+00:00,-6.44599793211275,1.178234756524078
105,North-We_m,2019.2904109589042,2019-04-17,2019-04-17 00:00:00+00:00,-7.49632335553428,1.1286133896658639
106,North-We_m,2019.372602739726,2019-05-17,2019-05-17 00:00:00+00:00,-8.575995937791234,1.1838941972389174
107,North-We_m,2019.454794520548,2019-06-16,2019-06-16 00:00:00+00:00,-9.870618334320177,1.000818757886509
108,North-We_m,2019.5369863013698,2019-07-16,2019-07-16 00:00:00+00:00,-10.743245693339116,1.2366533914203053
109,North-We_m,2019.6191780821919,2019-08-15,2019-08-15 00:00:00+00:00,-10.477736798932277,1.3032600719331622
110,North-We_m,2019.7013698630137,2019-09-14,2019-09-14 00:00:00+00:00,-9.42097648333154,1.541477763055683
111,North-We_m,2019.7835616438356,2019-10-14,2019-10-14 00:00:00+00:00,-9.351842301916772,1.3428989170609615
112,North-We_m,2019.8657534246574,2019-11-13,2019-11-13 00:00:00+00:00,-8.679575143028437,1.3296642024627479
113,North-We_m,2019.9479452054795,2019-12-13,2019-12-13 00:00:00+00:00,-8.509664912239426,1.383976912994018
114,North-We_m,2020.0301369863014,2020-01-12,2020-01-12 00:00:00+00:00,-8.654931501081514,1.4208053321830876
115,North-We_m,2020.1123287671232,2020-02-11,2020-02-11 00:00:00+00:00,-7.594472805545617,1.3344479128118043
116,North-We_m,2020.194520547945,2020-03-12,2020-03-12 00:00:00+00:00,-7.7128688775046506,1.455019284747809
117,North-We_m,2020.2767123287672,2020-04-11,2020-04-11 00:00:00+00:00,-7.6880898703728215,1.5057931100459194
118,North-We_m,2020.358904109589,2020-05-11,2020-05-11 00:00:00+00:00,-8.83118021824215,1.3531638568366389
119,North-We_m,2020.441095890411,2020-06-10,2020-06-10 00:00:00+00:00,-9.163166601710035,1.2687281151255256
